o_iso,d_iso,year,Construction,Creative Industries,Environmental Technology,Financial Services,Industrial,Physical Sciences,Professional Services,Consumer Goods,Energy,"Food, Beverages & Tobacco",ICT & Electronics,Life sciences,Retail Trade,Tourism,Transport Equipment,"Transportation, Warehousing & Storage","Wood, Apparel & Related Products"
ITA,NGA,2017,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,NGA,2005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0
ITA,NGA,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,NIC,2003,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ITA,NIC,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ITA,NOR,2010,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1
ITA,NOR,2016,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,NOR,2013,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,NOR,2015,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,NOR,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,NOR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA,NZL,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITA,NZL,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ITA,NZL,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,OMN,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,OMN,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PAK,2003,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
ITA,PAK,2008,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ITA,PAK,2016,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,PAK,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ITA,PAK,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA,PAK,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA,PAK,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ITA,PAN,2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ITA,PAN,2017,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,PAN,2009,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PAN,2010,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,PAN,2015,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
ITA,PAN,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PAN,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PAN,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ITA,PER,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ITA,PER,2016,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ITA,PER,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ITA,PER,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PER,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PER,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PER,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PER,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PER,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,PHL,2007,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ITA,PHL,2004,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,PHL,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,PHL,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PHL,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PHL,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PHL,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,PHL,2017,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,PHL,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ITA,PNG,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ITA,PRY,2016,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,PRY,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITA,PRY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
ITA,QAT,2008,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
ITA,QAT,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ITA,QAT,2015,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,QAT,2016,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,QAT,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ITA,QAT,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,QAT,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,QAT,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,QAT,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,QAT,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,RUS,2003,4,0,0,2,0,0,1,11,0,5,0,0,5,0,20,0,1
ITA,RUS,2004,8,0,0,0,0,0,0,8,0,0,0,2,13,0,0,1,4
ITA,RUS,2007,26,0,0,0,1,0,0,2,0,6,1,0,9,0,17,0,0
ITA,RUS,2008,49,0,28,4,10,4,3,0,62,37,0,5,8,21,35,0,0
ITA,RUS,2009,13,0,0,2,8,0,0,1,40,9,0,0,1,67,0,0,3
ITA,RUS,2010,1,0,0,2,0,0,0,9,2,1,4,4,4,0,75,0,1
ITA,RUS,2011,5,1,0,1,0,5,1,4,0,1,0,0,5,0,37,2,0
ITA,RUS,2012,10,0,0,0,5,8,0,4,31,0,0,0,4,91,18,0,0
ITA,RUS,2016,7,0,0,0,6,0,0,1,0,5,0,3,20,0,0,0,0
ITA,RUS,2005,0,0,0,2,0,0,0,13,12,0,0,0,5,8,1,10,7
ITA,RUS,2006,0,0,0,2,0,1,0,1,0,0,11,0,4,8,37,0,0
ITA,RUS,2013,0,0,3,1,2,0,0,6,5,4,2,0,21,0,5,0,0
ITA,RUS,2017,0,0,12,0,4,0,0,0,0,19,1,1,7,0,0,0,0
ITA,RUS,2018,0,0,25,2,2,0,0,0,0,23,0,5,5,0,9,0,1
ITA,RUS,2014,0,0,0,1,17,1,0,0,0,5,0,0,13,0,3,0,0
ITA,RUS,2015,0,0,0,0,23,0,0,0,0,6,0,3,4,0,1,0,0
ITA,SAU,2006,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ITA,SAU,2008,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ITA,SAU,2004,0,0,0,0,0,0,0,0,64,0,0,0,2,0,0,0,0
ITA,SAU,2009,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0
ITA,SAU,2015,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,SAU,2011,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ITA,SAU,2014,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
ITA,SAU,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ITA,SAU,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,SAU,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,SAU,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ITA,SGP,2003,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,SGP,2008,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ITA,SGP,2013,0,1,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0
ITA,SGP,2016,0,0,0,0,0,0,0,0,1,0,0,0,10,0,3,0,0
ITA,SGP,2007,0,0,0,2,0,0,0,0,0,0,1,0,4,0,2,6,0
ITA,SGP,2011,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,SGP,2017,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
ITA,SGP,2012,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0
ITA,SGP,2018,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0
ITA,SGP,2006,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
ITA,SGP,2009,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
ITA,SGP,2010,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
ITA,SGP,2014,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
ITA,SGP,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,SLV,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,SRB,2009,28,0,0,0,4,1,0,0,0,1,0,0,0,0,16,0,3
ITA,SRB,2010,4,0,11,3,0,0,0,0,0,0,1,0,1,0,128,0,9
ITA,SRB,2015,1,0,0,0,3,0,0,1,0,3,0,0,4,0,0,0,2
ITA,SRB,2016,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2
ITA,SRB,2011,0,0,82,6,0,0,0,2,0,2,1,0,0,0,11,0,11
ITA,SRB,2012,0,0,27,3,1,0,0,3,0,0,4,1,1,0,0,0,4
ITA,SRB,2013,0,0,37,3,7,0,0,2,0,0,0,0,1,0,1,0,7
ITA,SRB,2014,0,0,3,3,2,0,0,4,0,2,0,1,0,0,2,0,5
ITA,SRB,2017,0,0,11,0,2,1,0,0,0,0,0,0,0,0,3,1,2
ITA,SRB,2003,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA,SRB,2006,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0
ITA,SRB,2018,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,5
ITA,SRB,2005,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ITA,SRB,2008,0,0,0,0,0,0,0,0,0,0,0,0,2,0,83,0,7
ITA,SRB,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
ITA,SRB,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ITA,SYR,2008,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,SYR,2009,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0
ITA,TCD,2014,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
ITA,THA,2007,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1
ITA,THA,2016,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
ITA,THA,2009,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2
ITA,THA,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ITA,THA,2014,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
ITA,THA,2008,0,0,0,0,0,5,0,0,0,0,0,0,2,0,2,0,0
ITA,THA,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
ITA,THA,2006,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,THA,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,THA,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ITA,THA,2015,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
ITA,THA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ITA,THA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ITA,TJK,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ITA,TLS,2010,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
ITA,TUN,2007,16,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0
ITA,TUN,2011,14,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,6
ITA,TUN,2008,0,0,0,0,0,0,0,0,29,1,0,0,0,10,2,0,12
ITA,TUN,2009,0,0,22,0,0,0,0,0,42,1,0,0,0,0,0,0,0
ITA,TUN,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,TUN,2010,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
ITA,TUN,2006,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
ITA,TUN,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
ITA,TUN,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ITA,TUN,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ITA,TUN,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ITA,TUR,2006,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
ITA,TUR,2008,10,0,0,0,0,2,0,0,0,0,8,0,2,0,2,0,0
ITA,TUR,2018,1,0,0,0,5,0,0,1,0,2,1,0,0,0,19,0,1
ITA,TUR,2003,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0
ITA,TUR,2007,0,0,0,3,0,0,0,6,0,0,0,0,1,0,83,0,0
ITA,TUR,2009,0,0,0,0,0,0,0,5,0,1,0,0,6,0,0,0,0
ITA,TUR,2010,0,0,2,12,0,0,0,2,0,0,0,0,5,0,8,0,0
ITA,TUR,2011,0,0,0,3,0,0,0,4,49,6,2,0,10,0,16,0,0
ITA,TUR,2012,0,0,0,3,0,1,0,7,0,0,0,0,2,0,4,1,0
ITA,TUR,2014,0,0,0,6,0,0,3,4,0,0,1,0,5,0,0,0,0
ITA,TUR,2016,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,1
ITA,TUR,2017,0,0,0,0,2,0,0,3,0,1,0,2,0,0,3,0,1
ITA,TUR,2005,0,0,0,3,0,0,1,0,0,0,0,0,0,0,46,0,0
ITA,TUR,2004,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3
ITA,TUR,2015,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0
ITA,TUR,2013,0,0,0,0,2,0,0,0,0,0,0,4,10,0,0,0,0
ITA,TWN,2015,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
ITA,TWN,2004,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
ITA,TWN,2005,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ITA,TWN,2008,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,TWN,2009,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
ITA,TWN,2011,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,TWN,2012,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,TWN,2013,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
ITA,TWN,2014,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,TWN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ITA,UGA,2014,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,UKR,2006,6,0,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0
ITA,UKR,2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ITA,UKR,2005,0,0,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0
ITA,UKR,2007,0,0,0,3,0,0,0,26,0,0,0,0,3,2,0,0,0
ITA,UKR,2011,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ITA,UKR,2003,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,UKR,2004,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,UKR,2008,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0
ITA,UKR,2016,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
ITA,UKR,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,UKR,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,UKR,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,UKR,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,UKR,2015,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,URY,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,URY,2014,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,USA,2005,5,0,0,0,0,0,0,0,0,5,4,0,23,0,22,0,5
ITA,USA,2006,26,0,0,0,1,7,0,2,0,10,4,1,39,0,6,0,0
ITA,USA,2008,3,2,52,1,3,0,0,0,139,7,25,1,60,0,19,0,2
ITA,USA,2009,3,0,1,2,1,0,0,9,28,2,10,1,107,0,8,2,1
ITA,USA,2010,5,2,3,3,7,2,1,5,0,16,6,11,56,21,19,0,1
ITA,USA,2011,1,2,28,0,13,7,0,2,0,5,0,0,49,0,36,0,3
ITA,USA,2012,6,0,16,1,6,0,0,5,0,14,3,3,74,0,119,1,0
ITA,USA,2013,5,2,60,1,16,226,0,4,105,6,4,0,121,0,47,1,3
ITA,USA,2015,11,0,26,2,9,0,3,26,2,7,2,8,203,0,7,0,4
ITA,USA,2016,2,0,144,2,15,2,0,1,1,1,5,4,135,0,19,0,11
ITA,USA,2017,2,0,94,2,14,0,1,4,0,6,10,2,21,0,9,0,0
ITA,USA,2018,11,1,72,0,16,4,2,19,0,8,14,1,36,0,14,0,1
ITA,USA,2004,0,0,0,1,1,1,0,1,0,0,6,0,98,0,5,0,0
ITA,USA,2007,0,0,0,0,4,9,0,1,0,4,7,0,59,0,5,0,4
ITA,USA,2014,0,0,0,1,11,1,0,6,2,3,6,2,160,0,32,0,2
ITA,USA,2003,0,0,0,0,1,4,1,0,29,1,0,0,19,42,8,0,0
ITA,UZB,2003,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,UZB,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ITA,UZB,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ITA,UZB,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,VEN,2008,0,0,0,0,0,0,0,0,42,0,0,0,0,0,7,0,0
ITA,VEN,2010,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
ITA,VEN,2013,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
ITA,VEN,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITA,VEN,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
ITA,VNM,2003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ITA,VNM,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ITA,VNM,2014,0,0,0,12,3,0,0,1,0,3,0,0,0,0,0,0,0
ITA,VNM,2017,0,0,0,4,1,0,0,2,0,0,0,0,3,0,0,6,0
ITA,VNM,2010,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
ITA,VNM,2018,0,0,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0
ITA,VNM,2008,0,0,0,3,0,0,0,0,0,1,0,0,2,0,2,0,2
ITA,VNM,2009,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,2
ITA,VNM,2012,0,0,0,5,0,0,0,0,0,0,0,0,5,0,8,0,0
ITA,VNM,2015,0,0,0,28,1,0,0,0,0,0,0,0,2,0,0,0,0
ITA,VNM,2016,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,VNM,2011,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0
ITA,VNM,2004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0
ITA,VNM,2007,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
ITA,VNM,2013,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ITA,YEM,2008,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,ZAF,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0
ITA,ZAF,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
ITA,ZAF,2010,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITA,ZAF,2011,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ITA,ZAF,2012,0,0,26,0,0,0,0,0,0,3,0,0,4,0,5,0,0
ITA,ZAF,2013,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ITA,ZAF,2014,0,0,28,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ITA,ZAF,2015,0,0,42,0,0,0,0,0,0,0,1,0,6,0,0,0,0
ITA,ZAF,2016,0,0,30,0,0,0,0,0,0,0,0,0,3,0,1,0,0
ITA,ZAF,2017,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,ZAF,2009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ITA,ZAF,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
ITA,ZMB,2016,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,AZE,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LTU,BGD,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LTU,BLR,2013,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,8
LTU,BLR,2006,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
LTU,BLR,2010,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0
LTU,BLR,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTU,BLR,2018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
LTU,BLR,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
LTU,BLR,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LTU,BLR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LTU,CHE,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LTU,CHN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LTU,GEO,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,GEO,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LTU,IDN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LTU,IDN,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LTU,IND,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LTU,KAZ,2006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0
LTU,KAZ,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,KAZ,2014,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LTU,KAZ,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LTU,KAZ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LTU,KGZ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LTU,MDA,2008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LTU,MRT,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTU,MRT,2012,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
LTU,MYS,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LTU,NOR,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,NOR,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,RUS,2007,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LTU,RUS,2008,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LTU,RUS,2012,0,0,2,0,0,0,0,0,0,13,0,0,0,0,3,0,0
LTU,RUS,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,RUS,2005,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0
LTU,RUS,2006,0,0,0,0,0,0,0,0,0,1,2,0,6,0,1,6,0
LTU,RUS,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
LTU,RUS,2018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61,0,0
LTU,RUS,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
LTU,SGP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LTU,SRB,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LTU,THA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LTU,TJK,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,UKR,2005,8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,0
LTU,UKR,2009,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LTU,UKR,2018,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,UKR,2004,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
LTU,UKR,2006,0,0,0,6,0,0,3,0,0,0,0,0,1,0,0,0,2
LTU,UKR,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LTU,UKR,2007,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
LTU,USA,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LTU,USA,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LTU,USA,2015,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0
LTU,UZB,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,VNM,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LUX,ARE,2016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUX,ARE,2008,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
LUX,ARE,2010,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
LUX,ARE,2014,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
LUX,ARE,2011,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0
LUX,ARE,2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
LUX,ARE,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
